  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1899          22     0.00686  0.00684  0.54   68858     471   68641  3357109  48.75
  1899          23     0.00563  0.00562  0.54   68387     384   68210  3288468  48.09
  1899          24     0.00690  0.00687  0.50   68003     467   67768  3220258  47.35
  1899          25     0.00627  0.00625  0.50   67535     422   67325  3152490  46.68
  1899          26     0.00631  0.00629  0.50   67113     422   66902  3085165  45.97
  1899          27     0.00752  0.00749  0.52   66691     500   66449  3018263  45.26
  1899          28     0.00697  0.00694  0.49   66191     460   65956  2951814  44.60
  1899          29     0.00762  0.00759  0.52   65732     499   65492  2885858  43.90
  1899          30     0.00800  0.00797  0.51   65233     520   64979  2820366  43.24
  1899          31     0.00627  0.00625  0.51   64713     405   64513  2755386  42.58
  1899          32     0.00698  0.00696  0.52   64308     448   64094  2690873  41.84
  1899          33     0.00547  0.00545  0.48   63860     348   63679  2626780  41.13
  1899          34     0.00491  0.00490  0.48   63512     311   63351  2563101  40.36
  1899          35     0.00613  0.00612  0.50   63201     387   63007  2499751  39.55
  1899          36     0.00557  0.00555  0.53   62815     349   62651  2436743  38.79
  1899          37     0.00577  0.00576  0.50   62466     360   62286  2374093  38.01
  1899          38     0.00561  0.00560  0.52   62107     348   61940  2311807  37.22
  1899          39     0.00573  0.00571  0.50   61759     353   61583  2249867  36.43
  1899          40     0.00565  0.00564  0.52   61406     346   61239  2188285  35.64
  1899          41     0.00613  0.00611  0.49   61060     373   60870  2127046  34.84
  1899          42     0.00481  0.00480  0.49   60687     291   60539  2066175  34.05
  1899          43     0.00661  0.00659  0.50   60396     398   60196  2005637  33.21
  1899          44     0.00623  0.00621  0.51   59998     372   59816  1945440  32.43
  1899          45     0.00572  0.00570  0.51   59625     340   59459  1885624  31.62
  1899          46     0.00484  0.00483  0.46   59285     286   59131  1826165  30.80
  1899          47     0.00613  0.00611  0.51   58999     360   58821  1767034  29.95
  1899          48     0.00463  0.00462  0.50   58639     271   58504  1708213  29.13
  1899          49     0.00573  0.00572  0.53   58368     334   58211  1649709  28.26
  1899          50     0.00669  0.00667  0.50   58034     387   57840  1591498  27.42
  1899          51     0.00621  0.00619  0.50   57647     357   57467  1533657  26.60
  1899          52     0.00693  0.00691  0.51   57290     396   57097  1476190  25.77
  1899          53     0.00753  0.00750  0.53   56894     427   56692  1419093  24.94
  1899          54     0.00738  0.00735  0.50   56467     415   56258  1362401  24.13
  1899          55     0.00774  0.00771  0.51   56052     432   55839  1306143  23.30
  1899          56     0.00951  0.00946  0.51   55620     526   55363  1250305  22.48
  1899          57     0.00974  0.00969  0.49   55094     534   54822  1194942  21.69
  1899          58     0.01070  0.01064  0.49   54560     581   54266  1140120  20.90
  1899          59     0.01074  0.01069  0.50   53979     577   53690  1085855  20.12
  1899          60     0.01161  0.01155  0.51   53402     617   53101  1032164  19.33
  1899          61     0.01349  0.01340  0.51   52785     708   52440   979063  18.55
  1899          62     0.01368  0.01359  0.51   52078     708   51731   926623  17.79
  1899          63     0.01706  0.01692  0.50   51370     869   50933   874892  17.03
  1899          64     0.01962  0.01943  0.51   50501     981   50019   823959  16.32
  1899          65     0.02138  0.02116  0.51   49520    1048   49008   773939  15.63
  1899          66     0.02397  0.02369  0.51   48472    1148   47911   724931  14.96
  1899          67     0.02577  0.02545  0.50   47324    1204   46727   677020  14.31
  1899          68     0.02882  0.02842  0.51   46120    1311   45476   630293  13.67
  1899          69     0.03019  0.02975  0.50   44809    1333   44146   584818  13.05
  1899          70     0.03303  0.03249  0.49   43476    1412   42757   540672  12.44
  1899          71     0.03765  0.03696  0.50   42064    1555   41288   497915  11.84
  1899          72     0.04353  0.04260  0.50   40509    1726   39639   456627  11.27
  1899          73     0.04513  0.04413  0.50   38784    1712   37932   416988  10.75
  1899          74     0.04629  0.04522  0.49   37072    1676   36210   379055  10.22
  1899          75     0.05202  0.05070  0.50   35396    1795   34497   342846   9.69
  1899          76     0.05774  0.05615  0.51   33601    1887   32675   308348   9.18
  1899          77     0.05797  0.05634  0.50   31714    1787   30824   275673   8.69
  1899          78     0.06717  0.06496  0.49   29927    1944   28944   244849   8.18
  1899          79     0.07241  0.06983  0.49   27983    1954   26986   215905   7.72
  1899          80     0.08144  0.07829  0.51   26029    2038   25021   188919   7.26
  1899          81     0.08364  0.08028  0.50   23992    1926   23026   163898   6.83
  1899          82     0.09983  0.09504  0.50   22066    2097   21008   140872   6.38
  1899          83     0.10520  0.10002  0.51   19968    1997   18986   119864   6.00
  1899          84     0.11499  0.10876  0.50   17971    1955   16997   100877   5.61
  1899          85     0.13358  0.12530  0.51   16017    2007   15023    83880   5.24
  1899          86     0.14354  0.13408  0.51   14010    1878   13086    68857   4.91
  1899          87     0.15647  0.14543  0.51   12131    1764   11275    55771   4.60
  1899          88     0.17481  0.16078  0.50   10367    1667    9535    44495   4.29
  1899          89     0.18275  0.16753  0.50    8700    1458    7976    34960   4.02
  1899          90     0.20205  0.18352  0.50    7243    1329    6578    26985   3.73
  1899          91     0.22601  0.20265  0.49    5913    1198    5302    20406   3.45
  1899          92     0.23431  0.21029  0.51    4715     992    4232    15104   3.20
  1899          93     0.28564  0.25032  0.51    3724     932    3263    10872   2.92
  1899          94     0.32323  0.27853  0.50    2791     778    2405     7609   2.73
  1899          95     0.33920  0.28808  0.48    2014     580    1710     5204   2.58
  1899          96     0.39604  0.33167  0.51    1434     476    1201     3493   2.44
  1899          97     0.36986  0.31266  0.51     958     300     810     2292   2.39
  1899          98     0.37712  0.32130  0.54     659     212     561     1482   2.25
  1899          99     0.49664  0.39362  0.47     447     176     354      921   2.06
  1899         100     0.45487  0.36842  0.48     271     100     220      567   2.09
  1899         101     0.36066  0.30556  0.50     171      52     145      347   2.03
  1899         102     0.66667  0.48000  0.42     119      57      86      202   1.70
  1899         103     0.42188  0.34615  0.48      62      21      51      117   1.89
  1899         104     0.63158  0.47059  0.46      40      19      30       66   1.63
  1899         105     0.94737  0.66667  0.56      21      14      15       36   1.68
  1899         106     0.00000  0.00000  0.50       7       0       7       21   2.92
  1899         107     0.53571  0.41667  0.47       7       3       6       14   1.92
  1899         108     0.52941  0.42857  0.56       4       2       3        8   1.95
  1899         109     0.00000  0.00000  0.50       2       0       2        5   2.00
  1899         110+    1.00000  1.00000  1.00       2       2       2        2   1.00
  1900           0     0.15078  0.13732  0.35  100000   13732   91074  5071923  50.72
  1900           1     0.05118  0.04981  0.46   86268    4297   83958  4980848  57.74
  1900           2     0.02503  0.02472  0.50   81971    2026   80960  4896890  59.74
  1900           3     0.01675  0.01661  0.49   79945    1328   79271  4815931  60.24
  1900           4     0.01254  0.01247  0.50   78617     980   78130  4736660  60.25
  1900           5     0.01134  0.01128  0.51   77637     876   77204  4658530  60.00
  1900           6     0.00910  0.00906  0.50   76761     696   76412  4581326  59.68
  1900           7     0.00772  0.00769  0.50   76065     585   75775  4504914  59.22
  1900           8     0.00660  0.00658  0.49   75480     496   75227  4429139  58.68
  1900           9     0.00585  0.00583  0.50   74984     437   74765  4353912  58.06
  1900          10     0.00470  0.00469  0.50   74546     350   74373  4279147  57.40
  1900          11     0.00454  0.00453  0.49   74197     336   74023  4204774  56.67
  1900          12     0.00451  0.00450  0.49   73860     332   73689  4130751  55.93
  1900          13     0.00454  0.00453  0.51   73528     333   73366  4057062  55.18
  1900          14     0.00534  0.00532  0.52   73195     390   73006  3983696  54.43
  1900          15     0.00640  0.00638  0.52   72805     464   72580  3910690  53.71
  1900          16     0.00769  0.00766  0.52   72341     554   72074  3838109  53.06
  1900          17     0.00744  0.00741  0.51   71787     532   71528  3766036  52.46
  1900          18     0.00890  0.00886  0.47   71255     631   70917  3694508  51.85
  1900          19     0.00715  0.00713  0.51   70623     503   70377  3623591  51.31
  1900          20     0.00617  0.00615  0.51   70120     431   69910  3553214  50.67
  1900          21     0.00574  0.00572  0.51   69689     399   69492  3483304  49.98
  1900          22     0.00598  0.00596  0.51   69290     413   69089  3413812  49.27
  1900          23     0.00656  0.00654  0.53   68877     450   68666  3344723  48.56
  1900          24     0.00667  0.00665  0.51   68427     455   68206  3276058  47.88
  1900          25     0.00573  0.00572  0.52   67972     389   67785  3207852  47.19
  1900          26     0.00742  0.00739  0.51   67583     500   67336  3140067  46.46
  1900          27     0.00677  0.00675  0.49   67083     453   66851  3072731  45.80
  1900          28     0.00698  0.00696  0.53   66631     464   66415  3005879  45.11
  1900          29     0.00675  0.00673  0.48   66167     445   65936  2939465  44.42
  1900          30     0.00706  0.00704  0.50   65722     463   65493  2873529  43.72
  1900          31     0.00558  0.00556  0.51   65259     363   65080  2808036  43.03
  1900          32     0.00609  0.00607  0.52   64896     394   64705  2742956  42.27
  1900          33     0.00535  0.00533  0.50   64502     344   64330  2678251  41.52
  1900          34     0.00557  0.00555  0.49   64158     356   63978  2613921  40.74
  1900          35     0.00530  0.00528  0.51   63802     337   63636  2549943  39.97
  1900          36     0.00614  0.00613  0.50   63465     389   63272  2486308  39.18
  1900          37     0.00588  0.00586  0.50   63076     370   62892  2423036  38.41
  1900          38     0.00450  0.00449  0.52   62706     282   62572  2360143  37.64
  1900          39     0.00615  0.00613  0.50   62424     383   62232  2297572  36.81
